3	3	0	15	12	2	1	2.5
3	3	0	15	12	2	1	2.5
3	3	0	15	12	2	1	2.5
3	3	0	15	12	2	1	2.5
3	3	0	15	12	2	1	2.5
3	3	0	15	12	2	1	2.5
3	3	0	15	12	2	1	2.5
3	3	0	15	12	2	1	2.5
3	3	0	15	12	2	1	2.5
3	3	0	15	12	2	1	2.5
3	3	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
3	2	0	15	12	2	1	2.5
5	2	-5	10	11.484	2	1	2.5
1	2	-5	10	11.1	2	1	2.5
1	2	-5	10	11	2	1	2.5
3	3	0	15	11	2	1	2.5
3	3	0	15	11	2	1	2.5
3	3	0	15	11	2	1	2.5
3	2	0	15	11	2	1	2.5
3	2	0	15	11	2	1	2.5
3	2	0	15	11	2	1	2.5
3	2	0	15	10.8	2	1	2.5
2	2	-5	10	10.64	2	1	2.5
3	3	0	15	10.5	2	1	2.5
3	2	0	15	10.5	2	1	2.5
1	2	-5	10	10.425	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	2	0	15	10	2	1	2.5
3	3	0	15	10	2	1	2.5
1	2	-5	10	9.737	2	1	2.5
1	2	-5	10	9	2	1	2.5
3	3	0	15	9	2	1	2.5
3	3	0	15	9	2	1	2.5
3	2	0	15	9	2	1	2.5
3	2	0	15	9	2	1	2.5
3	2	0	15	9	2	1	2.5
1	2	-5	10	8.338	2	1	2.5
5	1	0	4	8	1	1	2.5
3	3	0	15	8	2	1	2.5
3	2	0	15	8	2	1	2.5
3	2	0	15	8	2	1	2.5
3	2	0	15	8	2	1	2.5
3	2	0	15	8	2	1	2.5
3	2	0	15	8	2	1	2.5
1	2	-5	10	7.63	2	1	2.5
3	2	0	15	7.5	2	1	2.5
3	2	0	15	7.5	2	1	2.5
1	2	-5	10	7.395	2	1	2.5
3	3	0	15	7	2	1	2.5
3	2	0	15	7	2	1	2.5
3	2	0	15	7	2	1	2.5
1	2	-5	10	6.805	2	1	2.5
5	2	2	6	6.7	2	1	2.5
1	2	-5	10	6.133	2	1	2.5
3	2	0	15	6	2	1	2.5
5	2	-5	10	5.7	2	1	2.5
5	2	-18	-10	5.34	4	1	2.5
5	2	-8	0	5.34	4	1	2.5
1	2	-5	10	5.223	2	1	2.5
3	2	0	15	5.21	2	1	2.5
1	2	-5	10	5.181	2	1	2.5
1	2	-5	10	5.103	2	1	2.5
1	2	-5	10	5.01	2	1	2.5
0	2	0	4	5	1	1	2.5
3	3	0	15	5	2	1	2.5
3	3	0	15	5	2	1	2.5
3	3	0	15	5	2	1	2.5
3	2	0	15	5	2	1	2.5
1	2	-5	10	4.97	2	1	2.5
5	2	-18	-10	4.96	4	1	2.5
5	2	-18	-10	4.96	4	1	2.5
5	2	-18	-10	4.96	4	1	2.5
5	2	-18	-10	4.96	4	1	2.5
1	2	-5	10	4.957	2	1	2.5
3	2	0	15	4.78	2	1	2.5
1	2	-5	10	4.758	2	1	2.5
3	2	0	15	4.62	2	1	2.5
3	2	0	15	4.57	2	1	2.5
1	2	0	4	4.54	4	1	2.5
3	2	0	15	4.46	2	1	2.5
5	2	-18	-10	4.16	4	1	2.5
1	2	-5	10	3.749	2	1	2.5
5	2	-18	-10	3.6	2	1	2.5
3	2	0	15	3.16	2	1	2.5
5	2	-18	-12	3	4	1	2.5
5	2	-18	-12	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
5	2	2	6	3	4	1	2.5
3	2	2	6	3	4	1	2.5
5	2	-5	10	2	2	1	2.5
1	2	-5	10	2	2	1	2.5
1	3	-10	0	0.33	3	1	2.5
3	2	0	15	6.26	2	1	2.499
3	2	0	15	4.7	2	1	2.499
3	2	0	15	3.51	2	1	2.499
3	2	0	15	3.42	2	1	2.499
1	2	0	4	1.95	4	1	2.499
3	2	0	15	5.59	2	1	2.498
3	2	0	15	4.61	2	1	2.498
3	2	0	15	4.61	2	1	2.498
3	2	0	15	4.58	2	1	2.498
3	2	0	15	4.58	2	1	2.498
3	2	0	15	4.46	2	1	2.498
1	2	0	4	3.56	3	1	2.498
1	2	0	4	8.22	4	1	2.497
3	2	0	15	5.2	2	1	2.497
1	2	0	4	5.19	4	1	2.497
3	2	0	15	4.61	2	1	2.497
3	2	0	15	6.38	2	1	2.496
1	2	0	4	4.94	4	1	2.496
1	2	0	4	3.28	4	1	2.496
3	2	0	15	2.93	2	1	2.496
3	2	0	15	1.6	2	1	2.496
1	2	0	4	0.1	4	1	2.496
3	2	0	15	6.73	2	1	2.495
3	2	0	15	5.47	2	1	2.495
3	2	0	15	4.45	2	1	2.495
3	2	0	15	3.5	2	1	2.495
3	2	0	15	4.77	2	1	2.494
3	2	0	15	4.77	2	1	2.494
3	2	0	15	4.15	2	1	2.494
3	2	0	15	3.41	2	1	2.494
1	2	0	4	0.31	4	1	2.494
1	2	0	4	5.11	4	1	2.493
3	2	0	15	3.5	2	1	2.493
3	2	0	15	2.75	2	1	2.493
3	2	0	15	2.68	2	1	2.493
1	2	0	4	1.53	4	1	2.493
1	2	0	4	0.24	4	1	2.493
1	2	0	4	0.17	4	1	2.493
3	2	0	15	6.73	2	1	2.492
1	2	0	4	6.3	4	1	2.492
1	2	0	4	4.78	4	1	2.492
3	2	0	15	4.4	2	1	2.492
3	2	0	15	3.76	2	1	2.492
3	2	0	15	3.5	2	1	2.492
1	2	0	4	3.49	4	1	2.492
3	2	0	15	3.26	2	1	2.492
1	2	0	4	3.25	4	1	2.492
3	2	0	15	3.23	2	1	2.492
3	2	0	15	3.23	2	1	2.492
1	2	0	4	2.11	2	1	2.492
1	2	0	4	0.13	4	1	2.492
3	2	0	15	6.73	2	1	2.491
3	2	0	15	6	2	1	2.491
3	2	0	15	5.7	2	1	2.491
3	2	0	15	5.7	2	1	2.491
3	2	0	15	5.51	2	1	2.491
3	2	0	15	4.91	2	1	2.491
1	2	0	4	4.8	4	1	2.491
3	2	0	15	4.6	2	1	2.491
3	2	0	15	4.44	2	1	2.491
3	2	0	15	4.37	2	1	2.491
1	2	0	4	4.15	4	1	2.491
3	2	0	15	3.5	2	1	2.491
3	2	0	15	3.5	2	1	2.491
1	2	0	4	3.38	4	1	2.491
3	2	0	15	5.14	2	1	2.49
3	2	0	15	4.84	2	1	2.49
1	2	-18	-10	4.8	2	1	2.49
3	2	0	15	4.14	2	1	2.49
3	2	0	15	4.14	2	1	2.49
3	2	0	15	3.75	2	1	2.49
3	2	0	15	3.69	2	1	2.49
1	2	0	4	3.5	4	1	2.49
3	2	0	15	3.32	2	1	2.49
3	2	0	15	6.72	2	1	2.489
1	2	0	4	5.15	2	1	2.489
3	2	0	15	5.14	2	1	2.489
3	2	0	15	3.49	2	1	2.489
3	2	0	15	3.23	2	1	2.489
1	2	0	4	2.42	4	1	2.489
3	2	0	15	6.71	2	1	2.488
3	2	0	15	5.69	2	1	2.488
3	2	0	15	4.57	2	1	2.488
1	2	0	4	3.46	4	1	2.488
1	2	0	4	2.4	4	1	2.488
1	2	0	4	4.82	4	1	2.487
3	2	0	15	4.44	2	1	2.487
1	2	0	4	4.1	4	1	2.487
3	2	0	15	3.92	2	1	2.487
3	2	0	15	3.4	2	1	2.487
1	2	0	4	2.33	4	1	2.487
3	2	0	15	6.7	2	1	2.486
3	2	0	15	5.63	2	1	2.486
3	2	0	15	4.59	2	1	2.486
3	2	0	15	4.59	2	1	2.486
1	2	0	4	3.93	4	1	2.486
3	2	0	15	3.4	2	1	2.486
3	2	0	15	3.4	2	1	2.486
3	2	0	15	3.39	2	1	2.486
3	2	0	15	3.22	2	1	2.486
1	2	0	4	0.15	4	1	2.486
3	2	0	15	5.81	2	1	2.485
3	2	0	15	5.45	2	1	2.485
3	2	0	15	5.03	2	1	2.485
1	2	0	4	3.62	4	1	2.485
3	2	0	15	3.59	2	1	2.485
3	2	0	15	3.49	2	1	2.485
1	2	0	4	7.56	4	1	2.484
3	2	0	15	5.33	2	1	2.484
3	2	0	15	4	2	1	2.484
3	2	0	15	3.86	2	1	2.484
3	2	0	15	3.63	2	1	2.484
3	2	0	15	3.58	2	1	2.484
3	2	0	15	3.22	2	1	2.484
3	2	0	15	5.68	2	1	2.483
1	2	0	4	0.41	4	1	2.483
3	2	0	15	6.93	2	1	2.482
3	2	0	15	4.78	2	1	2.482
3	2	0	15	4.36	2	1	2.482
1	2	0	4	3.29	4	1	2.482
3	2	0	15	2.95	2	1	2.482
3	2	0	15	6.7	2	1	2.481
3	2	0	15	5.17	2	1	2.481
1	2	0	4	3.29	4	1	2.481
1	2	0	4	3.1	4	1	2.481
3	2	0	15	3.91	2	1	2.48
1	2	0	4	0.15	3	1	2.48
3	2	0	15	6.75	2	1	2.479
3	2	0	15	4.88	2	1	2.479
3	2	0	15	4.81	2	1	2.479
3	2	0	15	3.39	2	1	2.479
1	2	0	4	3.02	4	1	2.479
3	2	0	15	5.48	2	1	2.478
3	2	0	15	5.36	2	1	2.478
3	2	0	15	4.66	2	1	2.478
3	2	0	15	4.49	2	1	2.478
3	3	0	15	4.12	2	1	2.478
3	2	0	15	3.21	2	1	2.478
1	2	0	4	2.27	4	1	2.478
3	2	0	15	13	2	1	2.477
1	2	0	4	4.76	4	1	2.477
1	2	0	4	3.31	4	1	2.477
1	2	0	4	0.08	4	1	2.477
1	2	0	4	10.86	4	1	2.476
3	2	0	15	6.54	2	1	2.476
1	2	0	4	4.85	4	1	2.476
3	2	0	15	4.57	2	1	2.476
3	2	0	15	3.75	2	1	2.476
3	2	0	15	3.73	2	1	2.476
3	2	0	15	3.21	2	1	2.476
3	2	0	15	2.74	2	1	2.476
3	2	0	15	5.16	2	1	2.475
3	2	0	15	4.35	2	1	2.475
3	2	0	15	4.12	2	1	2.475
1	2	0	4	3.28	4	1	2.475
1	2	0	4	0.18	4	1	2.475
3	2	0	15	8.68	2	1	2.474
3	2	0	15	6.51	2	1	2.474
3	2	0	15	3.84	2	1	2.474
3	2	0	15	3.73	2	1	2.474
3	2	0	15	3.09	2	1	2.474
3	2	0	15	6.54	2	1	2.473
3	2	0	15	5.15	2	1	2.473
3	2	0	15	4.8	2	1	2.473
3	2	0	15	4.76	2	1	2.473
3	2	0	15	3.38	2	1	2.473
3	2	0	15	2.99	2	1	2.473
1	2	0	4	2.61	4	1	2.473
3	2	0	15	5.65	2	1	2.472
3	2	0	15	3.62	2	1	2.472
1	2	0	4	3.58	4	1	2.472
3	2	0	15	3.38	2	1	2.472
3	2	0	15	2.99	2	1	2.472
3	2	0	15	6.67	2	1	2.471
3	2	0	15	5.47	2	1	2.471
3	2	0	15	5.15	2	1	2.471
3	2	0	15	4.65	2	1	2.471
3	2	0	15	3.38	2	1	2.471
1	2	-5	10	6.531	2	1	2.47
3	2	0	15	6.03	2	1	2.47
1	2	0	4	4.49	4	1	2.47
3	2	0	15	4.4	2	1	2.47
3	2	0	15	4.34	2	1	2.47
3	2	0	15	3.37	2	1	2.47
1	2	0	4	3.2	4	1	2.47
3	2	0	15	2.66	2	1	2.47
1	2	0	4	0.08	4	1	2.47
3	2	0	15	6.92	2	1	2.469
1	2	0	4	6.48	4	1	2.469
3	2	0	15	5.59	2	1	2.469
3	2	0	15	5.59	2	1	2.469
3	2	0	15	5.46	2	1	2.469
3	2	0	15	4.9	2	1	2.469
3	2	0	15	4.9	2	1	2.469
3	2	0	15	4.36	2	1	2.469
3	2	0	15	4.26	2	1	2.469
3	2	0	15	3.25	2	1	2.469
3	2	0	15	2.94	2	1	2.469
1	2	0	4	0.5	4	1	2.469
1	2	0	4	7.24	2	1	2.468
3	2	0	15	6.01	2	1	2.468
3	2	0	15	4.79	2	1	2.468
3	2	0	15	4.56	2	1	2.468
3	2	0	15	4.55	2	1	2.468
3	2	0	15	3.56	2	1	2.468
3	2	0	15	3.56	2	1	2.468
3	2	0	15	3.33	2	1	2.468
3	2	0	15	4.8	2	1	2.467
1	2	0	4	3.52	4	1	2.467
3	2	0	15	2.98	2	1	2.467
1	2	0	4	15.9	4	1	2.466
3	2	0	15	5.59	2	1	2.466
3	2	0	15	5.59	2	1	2.466
3	2	0	15	4.52	2	1	2.466
3	2	0	15	4.38	2	1	2.466
1	2	0	4	3.09	4	1	2.466
3	2	0	15	2.91	2	1	2.466
1	2	0	4	8.63	4	1	2.465
3	2	0	15	5.46	2	1	2.465
3	2	0	15	5.4	2	1	2.465
3	2	0	15	4.99	2	1	2.465
3	2	0	15	4.68	2	1	2.465
3	2	0	15	4.1	2	1	2.465
3	2	0	15	4.1	2	1	2.465
3	2	0	15	7.75	2	1	2.464
1	2	0	4	4.77	4	1	2.464
3	2	0	15	4.55	2	1	2.464
3	2	0	15	4.55	2	1	2.464
3	2	0	15	4.52	2	1	2.464
3	2	0	15	4.1	2	1	2.464
1	2	0	4	3.52	4	1	2.464
1	2	0	4	2.41	4	1	2.464
3	2	0	15	4.39	2	1	2.463
3	2	0	15	4.07	2	1	2.463
3	2	0	15	3.46	2	1	2.463
3	2	0	15	3.04	2	1	2.463
1	2	0	4	2.2	4	1	2.463
3	2	0	15	7.14	2	1	2.462
3	2	0	15	5.45	2	1	2.462
3	2	0	15	5.13	2	1	2.462
3	2	0	15	2.66	2	1	2.462
1	2	0	4	2.24	4	1	2.461
1	2	-5	10	4.467	2	1	2.4605
3	2	0	15	6.87	2	1	2.46
1	2	-5	10	6.251	2	1	2.46
3	2	0	15	5.85	2	1	2.46
3	2	0	15	4.65	2	1	2.46
1	2	-5	10	4.57	2	1	2.46
1	2	0	4	4.52	4	1	2.46
3	2	0	15	3.36	2	1	2.46
3	2	0	15	3.19	2	1	2.46
1	2	0	4	0.32	4	1	2.46
3	2	0	15	5.44	2	1	2.459
3	2	0	15	5.09	2	1	2.459
3	2	0	15	5.08	2	1	2.459
3	2	0	15	4.78	2	1	2.459
3	2	0	15	4.35	2	1	2.459
1	2	0	4	3.1	4	1	2.459
3	2	0	15	5.71	2	1	2.458
3	2	0	15	5.57	2	1	2.458
3	2	0	15	4.5	2	1	2.458
3	2	0	15	3.7	2	1	2.458
1	2	0	4	0.26	3	1	2.458
1	2	0	4	8.05	4	1	2.457
3	2	0	15	5.57	2	1	2.457
3	2	0	15	5.12	2	1	2.457
3	2	0	15	4.59	2	1	2.457
3	2	0	15	4.54	2	1	2.457
3	2	0	15	4.33	2	1	2.457
3	2	0	15	4.24	2	1	2.457
3	2	0	15	2.92	2	1	2.457
1	2	0	4	0.12	4	1	2.457
3	2	0	15	4.88	2	1	2.456
3	2	0	15	3.45	2	1	2.456
3	2	0	15	13.71	2	1	2.455
3	2	0	15	13.71	2	1	2.455
1	2	0	4	4.46	4	1	2.455
3	2	0	15	3.82	2	1	2.455
1	2	0	4	3.81	4	1	2.455
3	2	0	15	3.01	2	1	2.455
3	2	0	15	2.97	2	1	2.455
3	2	0	15	2.46	2	1	2.455
3	2	0	15	4.39	2	1	2.454
1	2	0	4	3.76	3	1	2.454
1	2	0	4	3.29	4	1	2.454
1	2	0	4	5.77	4	1	2.453
3	2	0	15	5.31	2	1	2.453
3	2	0	15	5.29	2	1	2.453
3	2	0	15	4.33	2	1	2.453
3	2	0	15	4.31	2	1	2.453
1	2	0	4	4.03	4	1	2.453
3	2	0	15	3.45	2	1	2.453
1	2	0	4	3.32	4	1	2.453
1	2	0	4	3.21	4	1	2.453
3	2	0	15	3.18	2	1	2.453
3	2	0	15	5.56	2	1	2.452
3	2	0	15	4.76	2	1	2.452
3	2	0	15	4.52	2	1	2.452
3	2	0	15	4.38	2	1	2.452
3	2	0	15	4.33	2	1	2.452
3	2	0	15	4.08	2	1	2.452
3	2	0	15	2.92	2	1	2.452
1	2	0	4	0.16	4	1	2.452
1	2	0	4	0.07	4	1	2.452
1	2	0	4	0.05	4	1	2.452
3	2	0	15	10	2	1	2.451
3	2	0	15	4.51	2	1	2.451
3	2	0	15	3.35	2	1	2.451
1	2	0	4	3	4	1	2.451
1	2	0	4	0.26	4	1	2.451
3	3	0	15	7	2	1	2.45
3	3	0	15	7	2	1	2.45
3	3	0	15	7	2	1	2.45
3	2	0	15	6.61	2	1	2.45
3	2	0	15	5.26	2	1	2.45
1	2	0	4	5.17	4	1	2.45
3	2	0	15	5.11	2	1	2.45
1	2	-5	10	5.015	2	1	2.45
1	2	-5	10	4.773	2	1	2.45
1	2	-5	10	4.628	2	1	2.45
1	2	-5	10	4.622	2	1	2.45
1	2	-5	10	4.558	2	1	2.45
1	2	-5	10	4.479	2	1	2.45
3	2	0	15	4.37	2	1	2.45
1	2	-5	10	4.343	2	1	2.45
1	2	0	4	2.54	4	1	2.45
5	2	2	6	0.6	4	1	2.45
1	2	0	4	0.13	4	1	2.45
1	2	0	4	0.09	4	1	2.45
3	2	0	15	5.55	2	1	2.449
3	2	0	15	5.1	2	1	2.449
3	2	0	15	4.36	2	1	2.449
1	2	0	4	3.62	4	1	2.449
1	2	0	4	3.47	4	1	2.449
1	2	0	4	0.03	4	1	2.449
3	2	0	15	5.29	2	1	2.448
3	2	0	15	4.8	2	1	2.448
3	2	0	15	4.77	2	1	2.448
3	2	0	15	3.17	2	1	2.448
5	2	-5	10	1.95	2	1	2.448
3	2	0	15	3.53	2	1	2.447
3	2	0	15	3.34	2	1	2.447
3	3	-18	-12	8	1	1	2.44681
1	2	-5	10	5.818	2	1	2.446
5	2	-5	10	5.661	2	1	2.446
1	2	-5	10	5.646	2	1	2.446
1	2	-5	10	5.628	2	1	2.446
1	2	-5	10	5.579	2	1	2.446
3	2	0	15	4.95	2	1	2.446
1	2	0	4	4.72	4	1	2.446
3	2	0	15	4.6	2	1	2.446
3	2	0	15	3.44	2	1	2.446
3	2	0	15	3.34	2	1	2.446
3	2	0	15	3.3	2	1	2.446
3	2	0	15	3.17	2	1	2.446
1	2	0	4	3.12	4	1	2.446
3	2	0	15	2.79	2	1	2.446
1	2	0	4	0.09	4	1	2.446
3	2	0	15	5.09	2	1	2.445
3	2	0	15	4.51	2	1	2.445
3	2	0	15	3.44	2	1	2.445
1	2	0	4	3.07	4	1	2.445
1	2	0	4	2.93	4	1	2.445
1	2	0	4	2.84	4	1	2.445
1	2	0	4	0.25	4	1	2.445
1	2	0	4	0.08	4	1	2.445
3	2	0	15	6.59	2	1	2.444
3	3	0	15	4.31	2	1	2.444
1	2	0	4	3.05	4	1	2.444
3	2	0	15	5.53	2	1	2.443
3	2	0	15	4.74	2	1	2.443
1	2	0	5	3.45	4	1	2.443
3	2	0	15	3.43	2	1	2.443
3	2	0	15	2.7	2	1	2.443
3	2	0	15	7.04	2	1	2.442
3	2	0	15	6.39	2	1	2.442
3	2	0	15	4.75	2	1	2.442
3	2	0	15	4.51	2	1	2.442
3	2	0	15	4.29	2	1	2.442
3	2	0	15	3.17	2	1	2.442
3	2	0	15	2.91	2	1	2.442
1	2	0	4	2.49	4	1	2.442
1	2	0	4	1.57	4	1	2.442
1	2	0	4	13.39	4	1	2.441
3	2	0	15	9.41	2	1	2.441
3	2	0	15	5.81	2	1	2.441
3	2	0	15	5.51	2	1	2.441
3	2	0	15	3.9	2	1	2.441
3	2	0	15	3.53	2	1	2.441
3	2	0	15	3.43	2	1	2.441
1	2	0	4	2.13	4	1	2.441
3	2	0	15	6.58	2	1	2.44
1	2	0	4	5.58	4	1	2.44
3	2	0	15	5.48	2	1	2.44
3	2	0	15	5.4	2	1	2.44
3	2	0	15	5.28	2	1	2.44
3	2	0	15	4.74	2	1	2.44
3	2	0	15	4.42	2	1	2.44
3	2	0	15	4.35	2	1	2.44
3	2	0	15	3.16	2	1	2.44
3	2	0	15	2.78	2	1	2.44
1	2	0	4	0.38	4	1	2.44
1	2	0	4	0.12	4	1	2.44
1	2	0	4	8.38	4	1	2.439
3	2	0	15	4.66	2	1	2.439
3	2	0	15	4.5	2	1	2.439
3	2	0	15	4.43	2	1	2.439
3	2	0	15	5.28	2	1	2.438
1	2	0	4	4.58	4	1	2.438
3	2	0	15	4.5	2	1	2.438
1	2	0	4	3.56	4	1	2.438
3	2	0	15	3.29	2	1	2.438
5	2	-5	10	2.35	2	1	2.438
3	3	0	15	5.62	2	1	2.437
3	2	0	15	5.39	2	1	2.437
3	2	0	15	4.73	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	3	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	4.5	2	1	2.437
3	2	0	15	3.52	2	1	2.437
3	2	0	15	2.78	2	1	2.437
3	2	0	15	2.69	2	1	2.437
3	2	0	15	4.93	2	1	2.436
3	2	0	15	4.73	2	1	2.436
3	2	0	15	3.67	2	1	2.436
1	2	0	4	0.12	4	1	2.436
3	2	0	15	5.68	2	1	2.435
3	2	0	15	5.52	2	1	2.435
3	2	0	15	5.27	2	1	2.435
3	2	0	15	4.92	2	1	2.435
1	2	0	4	4.53	4	1	2.435
1	2	0	4	4.26	4	1	2.435
3	2	0	15	3.51	2	1	2.435
1	2	0	4	3.41	4	1	2.435
3	2	0	15	3.33	2	1	2.435
3	2	0	15	5.07	2	1	2.434
3	2	0	15	5.07	2	1	2.434
1	2	0	4	4.95	4	1	2.434
3	2	0	15	3.51	2	1	2.434
3	2	0	15	3.35	2	1	2.434
3	2	0	15	6.1	2	1	2.433
3	2	0	15	5.52	2	1	2.433
3	2	0	15	5.51	2	1	2.433
3	2	0	15	5.07	2	1	2.433
3	2	0	15	5.07	2	1	2.433
3	2	0	15	5.07	2	1	2.433
3	2	0	15	4.73	2	1	2.433
3	2	0	15	4.65	2	1	2.433
3	2	0	15	4.34	2	1	2.433
3	2	0	15	3.52	2	1	2.433
3	2	0	15	3.33	2	1	2.433
3	2	0	15	2.89	2	1	2.433
3	2	-5	10	11.57	2	1	2.43289
3	2	0	15	6.56	2	1	2.432
1	2	-5	10	5.831	2	1	2.432
